customer_code,level_1,total_sales_quantity_breakdown
customer_code_2734,fresh-vegetables,5.53%
customer_code_2734,homeware-stationery,3.69%
customer_code_2734,household-baby_needs,0.17%
customer_code_2734,lifestyle-wellness_food,3.35%
customer_code_2734,animal products-dairy,
customer_code_2734,pet_products-pet_care,33.17%
customer_code_2734,pet_products-pet_food,28.14%
customer_code_2734,household-wellness_products,
customer_code_2735,Hygiene-baby_needs,0.32%
customer_code_2735,Hygiene-beauty_and_personal_care,4.42%
customer_code_2735,animal products-frozen_meat,9.62%
customer_code_2735,animal products-seafood,1.89%
customer_code_2735,fresh-fruits,8.20%
customer_code_2735,fresh-vegetables,5.21%
customer_code_2735,homeware-stationery,3.47%
customer_code_2735,household-baby_needs,0.16%
customer_code_2735,lifestyle-wellness_food,3.15%
customer_code_2735,animal products-dairy,
customer_code_2735,pet_products-pet_care,41.01%
customer_code_2735,pet_products-pet_food,22.56%
customer_code_2735,household-wellness_products,
customer_code_2736,Hygiene-baby_needs,0.13%
customer_code_2736,Hygiene-beauty_and_personal_care,1.88%
customer_code_2736,animal products-frozen_meat,4.09%
customer_code_2736,animal products-seafood,0.80%
customer_code_2736,fresh-fruits,3.49%
customer_code_2736,fresh-vegetables,2.21%
customer_code_2736,homeware-stationery,85.99%
customer_code_2736,household-baby_needs,0.07%
customer_code_2736,lifestyle-wellness_food,1.34%
customer_code_2736,animal products-dairy,
customer_code_2736,pet_products-pet_care,
customer_code_2736,pet_products-pet_food,
customer_code_2736,household-wellness_products,
customer_code_2737,Hygiene-baby_needs,0.15%
customer_code_2737,Hygiene-beauty_and_personal_care,85.05%
customer_code_2737,animal products-frozen_meat,4.49%
customer_code_2737,animal products-seafood,0.88%
customer_code_2737,fresh-fruits,3.83%
customer_code_2737,fresh-vegetables,2.43%
customer_code_2737,homeware-stationery,1.62%
customer_code_2737,household-baby_needs,0.07%
customer_code_2737,lifestyle-wellness_food,1.47%
customer_code_2737,animal products-dairy,
customer_code_2737,pet_products-pet_care,
customer_code_2737,pet_products-pet_food,
customer_code_2737,household-wellness_products,
customer_code_2738,Hygiene-baby_needs,0.14%
customer_code_2738,Hygiene-beauty_and_personal_care,1.97%
customer_code_2738,animal products-frozen_meat,4.29%
customer_code_2738,animal products-seafood,0.84%
customer_code_2738,fresh-fruits,3.66%
customer_code_2738,fresh-vegetables,2.32%
customer_code_2738,homeware-stationery,1.55%
customer_code_2738,household-baby_needs,0.07%
customer_code_2738,lifestyle-wellness_food,71.10%
customer_code_2738,animal products-dairy,
customer_code_2738,pet_products-pet_care,
customer_code_2738,pet_products-pet_food,
customer_code_2738,household-wellness_products,14.06%
customer_code_2739,Hygiene-baby_needs,56.18%
customer_code_2739,Hygiene-beauty_and_personal_care,1.93%
customer_code_2739,animal products-frozen_meat,4.21%
customer_code_2739,animal products-seafood,0.83%
customer_code_2739,fresh-fruits,3.59%
customer_code_2739,fresh-vegetables,2.28%
customer_code_2739,homeware-stationery,1.52%
customer_code_2739,household-baby_needs,28.09%
customer_code_2739,lifestyle-wellness_food,1.38%
customer_code_2739,animal products-dairy,
customer_code_2739,pet_products-pet_care,
customer_code_2739,pet_products-pet_food,
customer_code_2739,household-wellness_products,
customer_code_274,Hygiene-baby_needs,0.14%
customer_code_274,Hygiene-beauty_and_personal_care,86.05%
customer_code_274,animal products-frozen_meat,4.19%
customer_code_274,animal products-seafood,0.82%
customer_code_274,fresh-fruits,3.57%
customer_code_274,fresh-vegetables,2.27%
customer_code_274,homeware-stationery,1.51%
customer_code_274,household-baby_needs,0.07%
customer_code_274,lifestyle-wellness_food,1.37%
customer_code_274,animal products-dairy,
customer_code_274,pet_products-pet_care,
customer_code_274,pet_products-pet_food,
customer_code_274,household-wellness_products,
customer_code_2740,Hygiene-baby_needs,0.40%
customer_code_2740,Hygiene-beauty_and_personal_care,5.56%
customer_code_2740,animal products-frozen_meat,12.10%
customer_code_2740,animal products-seafood,2.38%
customer_code_2740,fresh-fruits,42.26%
customer_code_2740,fresh-vegetables,28.77%
customer_code_2740,homeware-stationery,4.37%
customer_code_2740,household-baby_needs,0.20%
customer_code_2740,lifestyle-wellness_food,3.97%
customer_code_2740,animal products-dairy,
customer_code_2740,pet_products-pet_care,
customer_code_2740,pet_products-pet_food,
customer_code_2740,household-wellness_products,
customer_code_2741,Hygiene-baby_needs,0.42%
customer_code_2741,Hygiene-beauty_and_personal_care,5.83%
customer_code_2741,animal products-frozen_meat,12.71%
customer_code_2741,animal products-seafood,2.50%
customer_code_2741,fresh-fruits,41.25%
customer_code_2741,fresh-vegetables,28.33%
customer_code_2741,homeware-stationery,4.58%
customer_code_2741,household-baby_needs,0.21%
customer_code_2741,lifestyle-wellness_food,4.17%
customer_code_2741,animal products-dairy,
customer_code_2741,pet_products-pet_care,
customer_code_2741,pet_products-pet_food,
customer_code_2741,household-wellness_products,
customer_code_2742,Hygiene-baby_needs,0.18%
customer_code_2742,Hygiene-beauty_and_personal_care,2.59%
customer_code_2742,animal products-frozen_meat,5.63%
customer_code_2742,animal products-seafood,1.11%
customer_code_2742,fresh-fruits,44.88%
customer_code_2742,fresh-vegetables,41.64%
customer_code_2742,homeware-stationery,2.03%
customer_code_2742,household-baby_needs,0.09%
customer_code_2742,lifestyle-wellness_food,1.85%
customer_code_2742,animal products-dairy,
customer_code_2742,pet_products-pet_care,
customer_code_2742,pet_products-pet_food,
customer_code_2742,household-wellness_products,
customer_code_2743,Hygiene-baby_needs,0.18%
customer_code_2743,Hygiene-beauty_and_personal_care,2.48%
customer_code_2743,animal products-frozen_meat,5.41%
customer_code_2743,animal products-seafood,1.06%
customer_code_2743,fresh-fruits,46.37%
customer_code_2743,fresh-vegetables,40.69%
customer_code_2743,homeware-stationery,1.95%
customer_code_2743,household-baby_needs,0.09%
customer_code_2743,lifestyle-wellness_food,1.77%
customer_code_2743,animal products-dairy,
customer_code_2743,pet_products-pet_care,
customer_code_2743,pet_products-pet_food,
customer_code_2743,household-wellness_products,
customer_code_2744,Hygiene-baby_needs,0.21%
customer_code_2744,Hygiene-beauty_and_personal_care,2.94%
customer_code_2744,animal products-frozen_meat,6.40%
customer_code_2744,animal products-seafood,1.26%
customer_code_2744,fresh-fruits,51.84%
customer_code_2744,fresh-vegetables,32.84%
customer_code_2744,homeware-stationery,2.31%
customer_code_2744,household-baby_needs,0.10%
customer_code_2744,lifestyle-wellness_food,2.10%
customer_code_2744,animal products-dairy,
customer_code_2744,pet_products-pet_care,
customer_code_2744,pet_products-pet_food,
customer_code_2744,household-wellness_products,
customer_code_2745,Hygiene-baby_needs,0.19%
customer_code_2745,Hygiene-beauty_and_personal_care,2.62%
customer_code_2745,animal products-frozen_meat,5.70%
customer_code_2745,animal products-seafood,1.12%
customer_code_2745,fresh-fruits,51.12%
customer_code_2745,fresh-vegetables,35.23%
customer_code_2745,homeware-stationery,2.06%
customer_code_2745,household-baby_needs,0.09%
customer_code_2745,lifestyle-wellness_food,1.87%
customer_code_2745,animal products-dairy,
customer_code_2745,pet_products-pet_care,
customer_code_2745,pet_products-pet_food,
customer_code_2745,household-wellness_products,
customer_code_2746,Hygiene-baby_needs,0.17%
customer_code_2746,Hygiene-beauty_and_personal_care,2.36%
customer_code_2746,animal products-frozen_meat,5.15%
customer_code_2746,animal products-seafood,1.01%
customer_code_2746,fresh-fruits,46.28%
customer_code_2746,fresh-vegetables,41.39%
customer_code_2746,homeware-stationery,1.86%
customer_code_2746,household-baby_needs,0.08%
customer_code_2746,lifestyle-wellness_food,1.69%
customer_code_2746,animal products-dairy,
customer_code_2746,pet_products-pet_care,
customer_code_2746,pet_products-pet_food,
customer_code_2746,household-wellness_products,
customer_code_2747,Hygiene-baby_needs,0.19%
customer_code_2747,Hygiene-beauty_and_personal_care,2.71%
customer_code_2747,animal products-frozen_meat,5.90%
customer_code_2747,animal products-seafood,1.16%
customer_code_2747,fresh-fruits,51.84%
customer_code_2747,fresh-vegetables,34.04%
customer_code_2747,homeware-stationery,2.13%
customer_code_2747,household-baby_needs,0.10%
customer_code_2747,lifestyle-wellness_food,1.93%
customer_code_2747,animal products-dairy,
customer_code_2747,pet_products-pet_care,
customer_code_2747,pet_products-pet_food,
customer_code_2747,household-wellness_products,
customer_code_2748,Hygiene-baby_needs,0.18%
customer_code_2748,Hygiene-beauty_and_personal_care,2.53%
customer_code_2748,animal products-frozen_meat,5.51%
customer_code_2748,animal products-seafood,1.08%
customer_code_2748,fresh-fruits,4.69%
customer_code_2748,fresh-vegetables,2.98%
customer_code_2748,homeware-stationery,1.99%
customer_code_2748,household-baby_needs,0.09%
customer_code_2748,lifestyle-wellness_food,1.81%
customer_code_2748,animal products-dairy,79.15%
customer_code_2748,pet_products-pet_care,
customer_code_2748,pet_products-pet_food,
customer_code_2748,household-wellness_products,
customer_code_2749,Hygiene-baby_needs,0.52%
customer_code_2749,Hygiene-beauty_and_personal_care,7.24%
customer_code_2749,animal products-frozen_meat,31.27%
customer_code_2749,animal products-seafood,27.91%
customer_code_2749,fresh-fruits,13.44%
customer_code_2749,fresh-vegetables,8.53%
customer_code_2749,homeware-stationery,5.68%
customer_code_2749,household-baby_needs,0.26%
customer_code_2749,lifestyle-wellness_food,5.17%
customer_code_2749,animal products-dairy,
customer_code_2749,pet_products-pet_care,
customer_code_2749,pet_products-pet_food,
customer_code_2749,household-wellness_products,
customer_code_275,Hygiene-baby_needs,0.15%
customer_code_275,Hygiene-beauty_and_personal_care,2.09%
customer_code_275,animal products-frozen_meat,4.55%
customer_code_275,animal products-seafood,0.89%
customer_code_275,fresh-fruits,3.88%
customer_code_275,fresh-vegetables,2.46%
customer_code_275,homeware-stationery,1.64%
customer_code_275,household-baby_needs,0.07%
customer_code_275,lifestyle-wellness_food,67.71%
customer_code_275,animal products-dairy,
customer_code_275,pet_products-pet_care,
customer_code_275,pet_products-pet_food,
customer_code_275,household-wellness_products,16.55%
customer_code_2750,Hygiene-baby_needs,0.23%
customer_code_2750,Hygiene-beauty_and_personal_care,3.26%
customer_code_2750,animal products-frozen_meat,41.14%
customer_code_2750,animal products-seafood,40.44%
customer_code_2750,fresh-fruits,6.06%
customer_code_2750,fresh-vegetables,3.85%
customer_code_2750,homeware-stationery,2.56%
customer_code_2750,household-baby_needs,0.12%
customer_code_2750,lifestyle-wellness_food,2.33%
customer_code_2750,animal products-dairy,
customer_code_2750,pet_products-pet_care,
customer_code_2750,pet_products-pet_food,
customer_code_2750,household-wellness_products,
customer_code_2751,Hygiene-baby_needs,0.24%
customer_code_2751,Hygiene-beauty_and_personal_care,3.36%
customer_code_2751,animal products-frozen_meat,43.05%
customer_code_2751,animal products-seafood,38.01%
customer_code_2751,fresh-fruits,6.24%
customer_code_2751,fresh-vegetables,3.96%
customer_code_2751,homeware-stationery,2.64%
customer_code_2751,household-baby_needs,0.12%
customer_code_2751,lifestyle-wellness_food,2.40%
customer_code_2751,animal products-dairy,
customer_code_2751,pet_products-pet_care,
customer_code_2751,pet_products-pet_food,
customer_code_2751,household-wellness_products,
customer_code_2752,Hygiene-baby_needs,0.24%
customer_code_2752,Hygiene-beauty_and_personal_care,3.30%
customer_code_2752,animal products-frozen_meat,37.62%
customer_code_2752,animal products-seafood,43.75%
customer_code_2752,fresh-fruits,6.13%
customer_code_2752,fresh-vegetables,3.89%
customer_code_2752,homeware-stationery,2.59%
customer_code_2752,household-baby_needs,0.12%
customer_code_2752,lifestyle-wellness_food,2.36%
customer_code_2752,animal products-dairy,
customer_code_2752,pet_products-pet_care,
customer_code_2752,pet_products-pet_food,
customer_code_2752,household-wellness_products,
customer_code_2753,Hygiene-baby_needs,0.25%
customer_code_2753,Hygiene-beauty_and_personal_care,3.44%
customer_code_2753,animal products-frozen_meat,37.52%
customer_code_2753,animal products-seafood,43.05%
customer_code_2753,fresh-fruits,6.40%
customer_code_2753,fresh-vegetables,4.06%
customer_code_2753,homeware-stationery,2.71%
customer_code_2753,household-baby_needs,0.12%
customer_code_2753,lifestyle-wellness_food,2.46%
customer_code_2753,animal products-dairy,
customer_code_2753,pet_products-pet_care,
customer_code_2753,pet_products-pet_food,
customer_code_2753,household-wellness_products,
customer_code_2754,Hygiene-baby_needs,0.25%
customer_code_2754,Hygiene-beauty_and_personal_care,3.48%
customer_code_2754,animal products-frozen_meat,45.59%
customer_code_2754,animal products-seafood,34.78%
customer_code_2754,fresh-fruits,6.46%
customer_code_2754,fresh-vegetables,4.10%
customer_code_2754,homeware-stationery,2.73%
customer_code_2754,household-baby_needs,0.12%
customer_code_2754,lifestyle-wellness_food,2.48%
customer_code_2754,animal products-dairy,
customer_code_2754,pet_products-pet_care,
customer_code_2754,pet_products-pet_food,
customer_code_2754,household-wellness_products,
customer_code_2755,Hygiene-baby_needs,0.08%
customer_code_2755,Hygiene-beauty_and_personal_care,1.15%
customer_code_2755,animal products-frozen_meat,48.36%
customer_code_2755,animal products-seafood,45.17%
customer_code_2755,fresh-fruits,2.13%
customer_code_2755,fresh-vegetables,1.35%
customer_code_2755,homeware-stationery,0.90%
customer_code_2755,household-baby_needs,0.04%
customer_code_2755,lifestyle-wellness_food,0.82%
customer_code_2755,animal products-dairy,
customer_code_2755,pet_products-pet_care,
customer_code_2755,pet_products-pet_food,
customer_code_2755,household-wellness_products,
customer_code_2756,Hygiene-baby_needs,0.32%
customer_code_2756,Hygiene-beauty_and_personal_care,4.48%
customer_code_2756,animal products-frozen_meat,9.76%
customer_code_2756,animal products-seafood,1.92%
customer_code_2756,fresh-fruits,8.32%
customer_code_2756,fresh-vegetables,5.28%
customer_code_2756,homeware-stationery,66.56%
customer_code_2756,household-baby_needs,0.16%
customer_code_2756,lifestyle-wellness_food,3.20%
customer_code_2756,animal products-dairy,
customer_code_2756,pet_products-pet_care,
customer_code_2756,pet_products-pet_food,
customer_code_2756,household-wellness_products,
customer_code_2757,Hygiene-baby_needs,0.15%
customer_code_2757,Hygiene-beauty_and_personal_care,84.55%
customer_code_2757,animal products-frozen_meat,4.64%
customer_code_2757,animal products-seafood,0.91%
customer_code_2757,fresh-fruits,3.96%
customer_code_2757,fresh-vegetables,2.51%
customer_code_2757,homeware-stationery,1.67%
customer_code_2757,household-baby_needs,0.08%
customer_code_2757,lifestyle-wellness_food,1.52%
customer_code_2757,animal products-dairy,
