customer_code,month,week_of_month,total_sales
customer_code_2855,4,3,81
customer_code_2855,5,2,83
customer_code_2855,6,4,133
customer_code_2855,7,1,79
customer_code_2856,1,1,61
customer_code_2856,2,3,68
customer_code_2856,3,3,93
customer_code_2856,4,3,40
customer_code_2856,5,2,85
customer_code_2856,6,4,112
customer_code_2856,7,1,70
customer_code_2857,1,1,57
customer_code_2857,2,1,77
customer_code_2857,3,3,77
customer_code_2857,4,3,68
customer_code_2857,5,2,70
customer_code_2857,6,1,104
customer_code_2857,7,1,46
customer_code_2858,1,1,82
customer_code_2858,2,1,97
customer_code_2858,3,3,83
customer_code_2858,4,3,73
customer_code_2858,5,1,104
customer_code_2858,6,3,167
customer_code_2858,7,1,173
customer_code_2859,1,1,63
customer_code_2859,2,4,100
customer_code_2859,3,3,97
customer_code_2859,4,4,120
customer_code_2859,5,2,119
customer_code_2859,6,3,146
customer_code_2859,7,1,81
customer_code_286,1,1,50
customer_code_286,2,3,31
customer_code_286,3,3,44
customer_code_286,4,1,27
customer_code_286,5,1,45
customer_code_286,6,1,46
customer_code_286,7,1,64
customer_code_2860,1,1,65
customer_code_2860,2,3,91
customer_code_2860,3,4,74
customer_code_2860,4,4,85
customer_code_2860,5,2,109
customer_code_2860,6,2,183
customer_code_2860,7,1,141
customer_code_2861,1,1,74
customer_code_2861,2,2,87
customer_code_2861,3,3,77
customer_code_2861,4,3,88
customer_code_2861,5,2,113
customer_code_2861,6,3,165
customer_code_2861,7,1,186
customer_code_2862,1,1,33
customer_code_2862,2,3,26
customer_code_2862,3,3,30
customer_code_2862,4,4,24
customer_code_2862,5,2,40
customer_code_2862,6,3,28
customer_code_2862,7,1,30
customer_code_2863,1,1,59
customer_code_2863,2,1,56
customer_code_2863,3,3,39
customer_code_2863,4,3,47
customer_code_2863,5,2,66
customer_code_2863,6,2,83
customer_code_2863,7,2,39
customer_code_2864,1,1,63
customer_code_2864,2,1,60
customer_code_2864,3,3,48
customer_code_2864,4,4,79
customer_code_2864,5,3,79
customer_code_2864,6,4,143
customer_code_2864,7,1,46
customer_code_2865,1,1,49
customer_code_2865,2,3,41
customer_code_2865,3,3,31
customer_code_2865,4,4,38
customer_code_2865,5,2,53
customer_code_2865,6,4,42
customer_code_2865,7,1,31
customer_code_2866,1,4,47
customer_code_2866,2,3,67
customer_code_2866,3,3,66
customer_code_2866,4,3,67
customer_code_2866,5,2,66
customer_code_2866,6,3,117
customer_code_2866,7,1,65
customer_code_2867,1,1,62
customer_code_2867,2,3,48
customer_code_2867,3,3,67
customer_code_2867,4,4,48
customer_code_2867,5,2,102
customer_code_2867,6,2,147
customer_code_2867,7,1,132
customer_code_2868,1,1,67
customer_code_2868,2,1,50
customer_code_2868,3,3,55
customer_code_2868,4,2,78
customer_code_2868,5,2,74
customer_code_2868,6,4,171
customer_code_2868,7,1,37
customer_code_2869,1,1,33
customer_code_2869,2,3,29
customer_code_2869,3,3,31
customer_code_2869,4,3,24
customer_code_2869,5,2,39
customer_code_2869,6,2,26
customer_code_2869,7,1,16
customer_code_287,1,1,38
customer_code_287,2,3,54
customer_code_287,3,3,40
customer_code_287,4,1,36
customer_code_287,5,2,56
customer_code_287,6,3,64
customer_code_287,7,1,65
customer_code_2870,1,1,33
customer_code_2870,2,3,27
customer_code_2870,3,3,30
customer_code_2870,4,3,21
customer_code_2870,5,2,41
customer_code_2870,6,3,25
customer_code_2870,7,1,18
customer_code_2871,1,1,37
customer_code_2871,2,3,26
customer_code_2871,3,3,33
customer_code_2871,4,3,19
customer_code_2871,5,2,40
customer_code_2871,6,3,31
customer_code_2871,7,1,34
customer_code_2872,1,1,34
customer_code_2872,2,4,25
customer_code_2872,3,3,31
customer_code_2872,4,3,22
customer_code_2872,5,2,40
customer_code_2872,6,3,37
customer_code_2872,7,1,20
customer_code_2873,1,1,46
customer_code_2873,2,1,63
customer_code_2873,3,1,53
customer_code_2873,4,3,47
customer_code_2873,5,2,43
customer_code_2873,6,4,91
customer_code_2873,7,1,49
customer_code_2874,1,1,55
customer_code_2874,2,1,44
customer_code_2874,3,3,72
customer_code_2874,4,4,49
customer_code_2874,5,2,64
customer_code_2874,6,2,70
customer_code_2874,7,1,65
customer_code_2875,1,1,59
customer_code_2875,2,3,61
customer_code_2875,3,3,52
customer_code_2875,4,4,48
customer_code_2875,5,2,79
customer_code_2875,6,1,58
customer_code_2875,7,1,119
customer_code_2876,1,1,56
customer_code_2876,2,3,45
customer_code_2876,3,3,60
customer_code_2876,4,3,55
customer_code_2876,5,2,61
customer_code_2876,6,1,73
customer_code_2876,7,1,123
customer_code_2877,1,1,53
customer_code_2877,2,3,50
customer_code_2877,3,3,45
customer_code_2877,4,4,48
customer_code_2877,5,2,50
customer_code_2877,6,2,120
customer_code_2877,7,1,64
customer_code_2878,1,1,47
customer_code_2878,2,1,43
customer_code_2878,3,1,43
customer_code_2878,4,3,50
customer_code_2878,5,2,57
customer_code_2878,6,3,99
customer_code_2878,7,1,114
customer_code_2879,1,1,60
customer_code_2879,2,3,71
customer_code_2879,3,3,60
customer_code_2879,4,2,86
customer_code_2879,5,1,68
customer_code_2879,6,3,144
customer_code_2879,7,1,82
customer_code_288,1,1,87
customer_code_288,2,3,85
customer_code_288,3,4,80
customer_code_288,4,4,100
customer_code_288,5,2,161
customer_code_288,6,3,280
customer_code_288,7,1,287
customer_code_2880,1,1,51
customer_code_2880,2,4,47
customer_code_2880,3,4,43
customer_code_2880,4,4,34
customer_code_2880,5,2,44
customer_code_2880,6,4,70
customer_code_2880,7,1,50
customer_code_2881,1,1,38
customer_code_2881,2,1,31
customer_code_2881,3,3,36
customer_code_2881,4,4,32
customer_code_2881,5,4,52
customer_code_2881,6,2,44
customer_code_2881,7,1,62
customer_code_2882,1,1,45
customer_code_2882,2,3,41
customer_code_2882,3,3,33
customer_code_2882,4,2,34
customer_code_2882,5,2,61
customer_code_2882,6,2,34
customer_code_2882,7,1,31
customer_code_2883,1,1,43
customer_code_2883,2,1,45
customer_code_2883,3,3,51
customer_code_2883,4,3,26
customer_code_2883,5,2,50
customer_code_2883,6,4,72
customer_code_2883,7,1,32
customer_code_2884,1,1,33
customer_code_2884,2,1,47
customer_code_2884,3,3,38
customer_code_2884,4,3,40
customer_code_2884,5,2,60
customer_code_2884,6,5,43
customer_code_2884,7,1,49
customer_code_2885,1,1,40
customer_code_2885,2,1,41
customer_code_2885,3,3,39
customer_code_2885,4,3,33
customer_code_2885,5,4,43
customer_code_2885,6,3,40
customer_code_2885,7,1,71
customer_code_2886,1,1,65
customer_code_2886,2,3,105
customer_code_2886,3,3,117
customer_code_2886,4,3,132
customer_code_2886,5,2,161
customer_code_2886,6,4,202
customer_code_2886,7,1,151
customer_code_2887,1,1,96
customer_code_2887,2,4,116
customer_code_2887,3,3,101
customer_code_2887,4,3,109
customer_code_2887,5,2,123
customer_code_2887,6,4,180
customer_code_2887,7,1,169
customer_code_2888,1,1,37
customer_code_2888,2,1,28
customer_code_2888,3,3,35
customer_code_2888,4,3,23
customer_code_2888,5,2,45
customer_code_2888,6,3,28
customer_code_2888,7,1,30
customer_code_2889,1,1,51
customer_code_2889,2,2,50
customer_code_2889,3,4,52
customer_code_2889,4,4,75
customer_code_2889,5,4,80
customer_code_2889,6,2,125
customer_code_2889,7,1,100
customer_code_289,1,1,38
customer_code_289,2,1,27
customer_code_289,3,3,36
customer_code_289,4,3,24
customer_code_289,5,2,48
customer_code_289,6,1,29
customer_code_289,7,1,23
customer_code_2890,1,1,69
customer_code_2890,2,1,64
customer_code_2890,3,3,64
customer_code_2890,4,4,63
customer_code_2890,5,2,89
customer_code_2890,6,2,93
customer_code_2890,7,1,114
customer_code_2891,1,1,41
customer_code_2891,2,4,59
customer_code_2891,3,3,69
customer_code_2891,4,4,102
customer_code_2891,5,2,111
customer_code_2891,6,5,94
customer_code_2891,7,2,58
customer_code_2892,1,1,78
customer_code_2892,2,1,72
customer_code_2892,3,3,82
customer_code_2892,4,4,80
customer_code_2892,5,2,90
customer_code_2892,6,4,160
customer_code_2892,7,1,151
customer_code_2893,1,1,59
customer_code_2893,2,2,62
customer_code_2893,3,2,80
customer_code_2893,4,4,103
customer_code_2893,5,2,96
customer_code_2893,6,3,188
customer_code_2893,7,1,72
customer_code_2894,1,1,76
customer_code_2894,2,3,77
customer_code_2894,3,4,83
customer_code_2894,4,3,83
customer_code_2894,5,2,108
customer_code_2894,6,3,195
customer_code_2894,7,1,88
customer_code_2895,1,1,79
customer_code_2895,2,4,78
customer_code_2895,3,3,87
customer_code_2895,4,3,70
customer_code_2895,5,2,122
customer_code_2895,6,3,184
customer_code_2895,7,1,73
customer_code_2896,1,1,34
customer_code_2896,2,1,30
customer_code_2896,3,3,37
customer_code_2896,4,3,27
customer_code_2896,5,2,40
customer_code_2896,6,3,29
customer_code_2896,7,1,31
customer_code_2897,1,1,37
customer_code_2897,2,1,24
customer_code_2897,3,3,34
customer_code_2897,4,3,21
customer_code_2897,5,2,43
customer_code_2897,6,4,35
customer_code_2897,7,1,23
customer_code_2898,1,1,52
customer_code_2898,2,3,38
customer_code_2898,3,3,55
customer_code_2898,4,1,53
customer_code_2898,5,2,49
customer_code_2898,6,2,88
customer_code_2898,7,2,64
customer_code_2899,1,1,48
customer_code_2899,2,3,49
customer_code_2899,3,3,46
customer_code_2899,4,3,63
customer_code_2899,5,3,52
customer_code_2899,6,2,50
customer_code_2899,7,1,71
customer_code_29,1,1,39
customer_code_29,2,3,37
customer_code_29,3,3,47
customer_code_29,4,1,31
customer_code_29,5,2,39
customer_code_29,6,2,66
customer_code_29,7,1,69
customer_code_290,1,1,36
customer_code_290,2,3,30
customer_code_290,3,3,36
customer_code_290,4,4,27
customer_code_290,5,2,40
customer_code_290,6,3,38
customer_code_290,7,1,38
customer_code_2900,1,1,54
customer_code_2900,2,3,49
customer_code_2900,3,2,50
customer_code_2900,4,4,43
customer_code_2900,5,2,73
customer_code_2900,6,4,83
customer_code_2900,7,1,82
customer_code_2901,1,1,48
customer_code_2901,2,1,49
customer_code_2901,3,3,52
customer_code_2901,4,4,37
customer_code_2901,5,2,60
customer_code_2901,6,3,86
customer_code_2901,7,2,80
customer_code_2902,1,1,48
customer_code_2902,2,3,37
customer_code_2902,3,5,40
customer_code_2902,4,4,56
customer_code_2902,5,2,61
customer_code_2902,6,3,82
customer_code_2902,7,1,96
customer_code_2903,1,1,54
customer_code_2903,2,3,54
customer_code_2903,3,3,42
customer_code_2903,4,3,56
customer_code_2903,5,2,53
customer_code_2903,6,4,110
customer_code_2903,7,1,90
customer_code_2904,1,1,41
customer_code_2904,2,1,51
customer_code_2904,3,3,51
customer_code_2904,4,4,60
customer_code_2904,5,1,62
customer_code_2904,6,3,100
customer_code_2904,7,1,44
customer_code_2905,1,1,57
customer_code_2905,2,3,57
customer_code_2905,3,3,51
customer_code_2905,4,4,37
customer_code_2905,5,2,47
customer_code_2905,6,3,90
customer_code_2905,7,1,109
customer_code_2906,1,1,42
customer_code_2906,2,3,61
customer_code_2906,3,3,42
customer_code_2906,4,2,45
customer_code_2906,5,2,60
customer_code_2906,6,4,63
customer_code_2906,7,1,55
customer_code_2907,1,1,39
customer_code_2907,2,1,27
customer_code_2907,3,3,42
customer_code_2907,4,2,30
customer_code_2907,5,2,60
customer_code_2907,6,4,65
customer_code_2907,7,1,73
customer_code_2908,1,1,42
customer_code_2908,2,1,39
customer_code_2908,3,3,40
customer_code_2908,4,4,34
customer_code_2908,5,2,40
customer_code_2908,6,4,64
customer_code_2908,7,2,49
customer_code_2909,1,1,41
customer_code_2909,2,4,35
customer_code_2909,3,3,49
customer_code_2909,4,3,31
customer_code_2909,5,2,56
customer_code_2909,6,4,90
customer_code_2909,7,1,33
customer_code_291,1,1,42
customer_code_291,2,4,55
customer_code_291,3,4,53
customer_code_291,4,2,64
customer_code_291,5,2,113
customer_code_291,6,2,99
customer_code_291,7,1,108
customer_code_2910,1,1,38
customer_code_2910,2,1,35
customer_code_2910,3,3,39
customer_code_2910,4,1,31
customer_code_2910,5,1,49
customer_code_2910,6,1,59
customer_code_2910,7,1,88
customer_code_2911,1,1,37
customer_code_2911,2,3,47
customer_code_2911,3,3,42
customer_code_2911,4,3,40
customer_code_2911,5,2,59
customer_code_2911,6,4,41
customer_code_2911,7,1,36
customer_code_2912,1,1,38
customer_code_2912,2,1,31
customer_code_2912,3,3,43
customer_code_2912,4,3,33
customer_code_2912,5,2,46
customer_code_2912,6,4,53
customer_code_2912,7,1,27
customer_code_2913,1,1,47
customer_code_2913,2,4,72
customer_code_2913,3,3,94
customer_code_2913,4,3,65
customer_code_2913,5,2,58
customer_code_2913,6,2,87
customer_code_2913,7,2,58
customer_code_2914,1,1,47
customer_code_2914,2,2,61
customer_code_2914,3,3,59
customer_code_2914,4,4,59
customer_code_2914,5,1,79
customer_code_2914,6,4,104
customer_code_2914,7,1,71
customer_code_2915,1,1,52
customer_code_2915,2,3,69
customer_code_2915,3,1,54
customer_code_2915,4,4,71
customer_code_2915,5,2,78
customer_code_2915,6,3,180
customer_code_2915,7,1,79
customer_code_2916,1,1,68
customer_code_2916,2,1,50
customer_code_2916,3,2,44
customer_code_2916,4,3,57
customer_code_2916,5,2,71
customer_code_2916,6,1,111
customer_code_2916,7,1,46
customer_code_2917,1,1,48
customer_code_2917,2,1,57
customer_code_2917,3,3,77
customer_code_2917,4,4,71
customer_code_2917,5,2,101
customer_code_2917,6,4,154
customer_code_2917,7,1,84
customer_code_2918,1,1,57
customer_code_2918,2,1,44
customer_code_2918,3,1,42
customer_code_2918,4,4,68
customer_code_2918,5,2,66
customer_code_2918,6,4,135
customer_code_2918,7,1,65
customer_code_2919,1,1,59
customer_code_2919,2,4,60
customer_code_2919,3,3,51
customer_code_2919,4,2,57
customer_code_2919,5,2,88
customer_code_2919,6,1,85
customer_code_2919,7,1,132
customer_code_292,1,1,55
customer_code_292,2,1,62
customer_code_292,3,3,63
customer_code_292,4,4,69
customer_code_292,5,5,89
customer_code_292,6,4,138
customer_code_292,7,1,83
customer_code_2920,1,1,66
customer_code_2920,2,3,53
customer_code_2920,3,3,85
customer_code_2920,4,4,73
customer_code_2920,5,2,92
customer_code_2920,6,3,154
customer_code_2920,7,1,122
customer_code_2921,1,4,46
customer_code_2921,2,3,48
customer_code_2921,3,3,72
customer_code_2921,4,4,67
customer_code_2921,5,2,93
customer_code_2921,6,4,139
customer_code_2921,7,1,66
customer_code_2922,1,1,47
customer_code_2922,2,4,48
customer_code_2922,3,4,52
customer_code_2922,4,2,50
customer_code_2922,5,2,87
customer_code_2922,6,3,100
customer_code_2922,7,1,63
customer_code_2923,1,1,34
customer_code_2923,2,3,25
customer_code_2923,3,3,37
customer_code_2923,4,3,23
customer_code_2923,5,2,42
customer_code_2923,6,4,29
customer_code_2923,7,1,29
customer_code_2924,1,1,33
customer_code_2924,2,1,31
customer_code_2924,3,3,34
customer_code_2924,4,3,27
customer_code_2924,5,2,42
customer_code_2924,6,4,35
customer_code_2924,7,1,12
customer_code_2925,1,1,37
customer_code_2925,2,1,26
customer_code_2925,3,3,33
customer_code_2925,4,3,24
customer_code_2925,5,2,36
customer_code_2925,6,2,30
customer_code_2925,7,1,16
customer_code_2926,1,1,56
customer_code_2926,2,3,40
customer_code_2926,3,3,47
customer_code_2926,4,3,42
customer_code_2926,5,2,63
customer_code_2926,6,3,71
customer_code_2926,7,1,46
customer_code_2927,1,1,54
customer_code_2927,2,3,45
customer_code_2927,3,4,40
customer_code_2927,4,4,47
customer_code_2927,5,2,78
customer_code_2927,6,4,129
customer_code_2927,7,1,30
customer_code_2928,1,1,41
customer_code_2928,2,1,52
customer_code_2928,3,3,72
customer_code_2928,4,3,59
customer_code_2928,5,5,67
customer_code_2928,6,2,79
customer_code_2928,7,1,95
customer_code_2929,1,1,51
customer_code_2929,2,1,46
customer_code_2929,3,3,53
customer_code_2929,4,2,35
customer_code_2929,5,1,50
customer_code_2929,6,3,86
customer_code_2929,7,1,39
customer_code_293,1,1,72
customer_code_293,2,1,84
customer_code_293,3,1,79
customer_code_293,4,4,81
customer_code_293,5,4,109
customer_code_293,6,4,207
customer_code_293,7,1,123
customer_code_2930,1,1,57
customer_code_2930,2,1,42
customer_code_2930,3,1,40
customer_code_2930,4,2,40
customer_code_2930,5,2,62
customer_code_2930,6,4,132
customer_code_2930,7,1,47
customer_code_2931,1,1,54
customer_code_2931,2,1,47
customer_code_2931,3,1,43
customer_code_2931,4,4,45
customer_code_2931,5,2,71
customer_code_2931,6,4,86
customer_code_2931,7,1,76
customer_code_2932,1,1,50
customer_code_2932,2,3,55
customer_code_2932,3,3,54
customer_code_2932,4,3,50
customer_code_2932,5,4,49
customer_code_2932,6,4,85
customer_code_2932,7,1,53
customer_code_2933,1,1,41
customer_code_2933,2,4,39
customer_code_2933,3,1,44
customer_code_2933,4,4,51
customer_code_2933,5,5,79
customer_code_2933,6,4,117
customer_code_2933,7,1,26
customer_code_2934,1,1,36
customer_code_2934,2,4,50
customer_code_2934,3,3,45
customer_code_2934,4,4,49
customer_code_2934,5,1,64
customer_code_2934,6,3,86
customer_code_2934,7,1,47
customer_code_2935,1,1,30
customer_code_2935,2,3,25
customer_code_2935,3,3,30
customer_code_2935,4,3,18
customer_code_2935,5,2,35
customer_code_2935,6,4,20
customer_code_2935,7,1,15
customer_code_2936,1,1,45
customer_code_2936,2,3,32
customer_code_2936,3,3,46
customer_code_2936,4,4,40
customer_code_2936,5,2,48
customer_code_2936,6,3,82
customer_code_2936,7,1,53
customer_code_2937,1,1,45
customer_code_2937,2,3,30
customer_code_2937,3,3,38
customer_code_2937,4,4,26
customer_code_2937,5,1,52
customer_code_2937,6,4,60
customer_code_2937,7,1,52
customer_code_2938,1,1,44
customer_code_2938,2,3,47
customer_code_2938,3,1,38
customer_code_2938,4,1,33
customer_code_2938,5,5,53
customer_code_2938,6,2,39
customer_code_2938,7,1,30
customer_code_2939,1,1,44
customer_code_2939,2,1,46
customer_code_2939,3,3,40
customer_code_2939,4,4,45
customer_code_2939,5,2,54
customer_code_2939,6,2,84
customer_code_2939,7,1,42
customer_code_294,1,1,31
customer_code_294,2,1,26
customer_code_294,3,3,35
customer_code_294,4,3,25
customer_code_294,5,2,39
customer_code_294,6,2,21
customer_code_294,7,1,42
customer_code_2940,1,1,78
customer_code_2940,2,1,124
customer_code_2940,3,3,94
customer_code_2940,4,4,156
customer_code_2940,5,4,128
customer_code_2940,6,1,164
customer_code_2940,7,1,195
customer_code_2941,1,1,74
customer_code_2941,2,2,82
customer_code_2941,3,3,132
customer_code_2941,4,4,117
customer_code_2941,5,2,150
customer_code_2941,6,1,183
customer_code_2941,7,1,207
customer_code_2942,1,1,37
customer_code_2942,2,1,30
customer_code_2942,3,3,42
customer_code_2942,4,4,27
customer_code_2942,5,2,47
customer_code_2942,6,4,39
customer_code_2942,7,1,26
customer_code_2943,1,1,37
customer_code_2943,2,3,35
customer_code_2943,3,3,35
customer_code_2943,4,3,31
customer_code_2943,5,2,43
customer_code_2943,6,4,36
customer_code_2943,7,1,30
customer_code_2944,1,1,69
customer_code_2944,2,3,42
customer_code_2944,3,3,67
customer_code_2944,4,1,51
customer_code_2944,5,2,65
customer_code_2944,6,4,92
customer_code_2944,7,1,69
customer_code_2945,1,1,41
customer_code_2945,2,4,55
customer_code_2945,3,4,44
customer_code_2945,4,3,61
customer_code_2945,5,2,83
customer_code_2945,6,1,103
customer_code_2945,7,1,109
customer_code_2946,1,1,73
customer_code_2946,2,1,46
customer_code_2946,3,1,73
customer_code_2946,4,4,56
customer_code_2946,5,2,77
customer_code_2946,6,2,85
customer_code_2946,7,1,137
customer_code_2947,1,1,71
customer_code_2947,2,4,70
customer_code_2947,3,2,96
customer_code_2947,4,4,103
customer_code_2947,5,4,96
customer_code_2947,6,2,147
customer_code_2947,7,1,202
customer_code_2948,1,1,36
customer_code_2948,2,1,32
customer_code_2948,3,3,30
customer_code_2948,4,4,21
customer_code_2948,5,2,38
customer_code_2948,6,3,42
customer_code_2948,7,1,26
