,customer_code,week_of_month,transaction_count,frequency_category
9597,customer_code_2076,3,40,frequent
9598,customer_code_2077,3,34,non-frequent
9599,customer_code_2078,3,34,non-frequent
9600,customer_code_2079,3,36,non-frequent
9601,customer_code_208,3,46,frequent
9602,customer_code_2080,3,36,non-frequent
9603,customer_code_2081,3,35,non-frequent
9604,customer_code_2082,3,35,non-frequent
9605,customer_code_2083,3,37,non-frequent
9606,customer_code_2084,3,40,frequent
9607,customer_code_2085,3,38,non-frequent
9608,customer_code_2086,3,33,non-frequent
9609,customer_code_2087,3,36,non-frequent
9610,customer_code_2088,3,33,non-frequent
9611,customer_code_2089,3,33,non-frequent
9612,customer_code_209,3,35,non-frequent
9613,customer_code_2090,3,37,non-frequent
9614,customer_code_2091,3,40,frequent
9615,customer_code_2092,3,34,non-frequent
9616,customer_code_2093,3,38,non-frequent
9617,customer_code_2094,3,43,frequent
9618,customer_code_2095,3,29,non-frequent
9619,customer_code_2096,3,32,non-frequent
9620,customer_code_2097,3,33,non-frequent
9621,customer_code_2098,3,32,non-frequent
9622,customer_code_2099,3,35,non-frequent
9623,customer_code_21,3,37,non-frequent
9624,customer_code_210,3,37,non-frequent
9625,customer_code_2100,3,42,frequent
9626,customer_code_2101,3,34,non-frequent
9627,customer_code_2102,3,46,frequent
9628,customer_code_2103,3,39,non-frequent
9629,customer_code_2104,3,36,non-frequent
9630,customer_code_2105,3,33,non-frequent
9631,customer_code_2106,3,38,non-frequent
9632,customer_code_2107,3,38,non-frequent
9633,customer_code_2108,3,35,non-frequent
9634,customer_code_2109,3,39,non-frequent
9635,customer_code_211,3,38,non-frequent
9636,customer_code_2110,3,36,non-frequent
9637,customer_code_2111,3,40,frequent
9638,customer_code_2112,3,41,frequent
9639,customer_code_2113,3,45,frequent
9640,customer_code_2114,3,32,non-frequent
9641,customer_code_2115,3,35,non-frequent
9642,customer_code_2116,3,32,non-frequent
9643,customer_code_2117,3,34,non-frequent
9644,customer_code_2118,3,38,non-frequent
9645,customer_code_2119,3,36,non-frequent
9646,customer_code_212,3,36,non-frequent
9647,customer_code_2120,3,42,frequent
9648,customer_code_2121,3,39,non-frequent
9649,customer_code_2122,3,39,non-frequent
9650,customer_code_2123,3,31,non-frequent
9651,customer_code_2124,3,35,non-frequent
9652,customer_code_2125,3,40,frequent
9653,customer_code_2126,3,34,non-frequent
9654,customer_code_2127,3,35,non-frequent
9655,customer_code_2128,3,37,non-frequent
9656,customer_code_2129,3,35,non-frequent
9657,customer_code_213,3,34,non-frequent
9658,customer_code_2130,3,38,non-frequent
9659,customer_code_2131,3,36,non-frequent
9660,customer_code_2132,3,39,non-frequent
9661,customer_code_2133,3,31,non-frequent
9662,customer_code_2134,3,34,non-frequent
9663,customer_code_2135,3,41,frequent
9664,customer_code_2136,3,26,non-frequent
9665,customer_code_2137,3,34,non-frequent
9666,customer_code_2138,3,33,non-frequent
9667,customer_code_2139,3,35,non-frequent
9668,customer_code_214,3,34,non-frequent
9669,customer_code_2140,3,41,frequent
9670,customer_code_2141,3,34,non-frequent
9671,customer_code_2142,3,34,non-frequent
9672,customer_code_2143,3,40,frequent
9673,customer_code_2144,3,33,non-frequent
9674,customer_code_2145,3,43,frequent
9675,customer_code_2146,3,34,non-frequent
9676,customer_code_2147,3,37,non-frequent
9677,customer_code_2148,3,39,non-frequent
9678,customer_code_2149,3,34,non-frequent
9679,customer_code_215,3,35,non-frequent
9680,customer_code_2150,3,32,non-frequent
9681,customer_code_2151,3,34,non-frequent
9682,customer_code_2152,3,39,non-frequent
9683,customer_code_2153,3,40,frequent
9684,customer_code_2154,3,36,non-frequent
9685,customer_code_2155,3,35,non-frequent
9686,customer_code_2156,3,40,frequent
9687,customer_code_2157,3,37,non-frequent
9688,customer_code_2158,3,36,non-frequent
9689,customer_code_2159,3,40,frequent
9690,customer_code_216,3,37,non-frequent
9691,customer_code_2160,3,39,non-frequent
9692,customer_code_2161,3,31,non-frequent
9693,customer_code_2162,3,36,non-frequent
9694,customer_code_2163,3,35,non-frequent
9695,customer_code_2164,3,38,non-frequent
9696,customer_code_2165,3,36,non-frequent
9697,customer_code_2166,3,39,non-frequent
9698,customer_code_2167,3,38,non-frequent
9699,customer_code_2168,3,39,non-frequent
9700,customer_code_2169,3,29,non-frequent
9701,customer_code_217,3,38,non-frequent
9702,customer_code_2170,3,37,non-frequent
9703,customer_code_2171,3,35,non-frequent
9704,customer_code_2172,3,35,non-frequent
9705,customer_code_2173,3,45,frequent
9706,customer_code_2174,3,32,non-frequent
9707,customer_code_2175,3,37,non-frequent
9708,customer_code_2176,3,38,non-frequent
9709,customer_code_2177,3,40,frequent
9710,customer_code_2178,3,29,non-frequent
9711,customer_code_2179,3,32,non-frequent
9712,customer_code_218,3,41,frequent
9713,customer_code_2180,3,40,frequent
9714,customer_code_2181,3,36,non-frequent
9715,customer_code_2182,3,35,non-frequent
9716,customer_code_2183,3,41,frequent
9717,customer_code_2184,3,36,non-frequent
9718,customer_code_2185,3,34,non-frequent
9719,customer_code_2186,3,41,frequent
9720,customer_code_2187,3,39,non-frequent
9721,customer_code_2188,3,40,frequent
9722,customer_code_2189,3,45,frequent
9723,customer_code_219,3,38,non-frequent
9724,customer_code_2190,3,40,frequent
9725,customer_code_2191,3,34,non-frequent
9726,customer_code_2192,3,35,non-frequent
9727,customer_code_2193,3,38,non-frequent
9728,customer_code_2194,3,38,non-frequent
9729,customer_code_2195,3,40,frequent
9730,customer_code_2196,3,45,frequent
9731,customer_code_2197,3,31,non-frequent
9732,customer_code_2198,3,35,non-frequent
9733,customer_code_2199,3,29,non-frequent
9734,customer_code_22,3,35,non-frequent
9735,customer_code_220,3,30,non-frequent
9736,customer_code_2200,3,35,non-frequent
9737,customer_code_2201,3,45,frequent
9738,customer_code_2202,3,41,frequent
9739,customer_code_2203,3,33,non-frequent
9740,customer_code_2204,3,38,non-frequent
9741,customer_code_2205,3,35,non-frequent
9742,customer_code_2206,3,38,non-frequent
9743,customer_code_2207,3,35,non-frequent
9744,customer_code_2208,3,32,non-frequent
9745,customer_code_2209,3,35,non-frequent
9746,customer_code_221,3,36,non-frequent
9747,customer_code_2210,3,42,frequent
9748,customer_code_2211,3,42,frequent
9749,customer_code_2212,3,38,non-frequent
9750,customer_code_2213,3,39,non-frequent
9751,customer_code_2214,3,34,non-frequent
9752,customer_code_2215,3,35,non-frequent
9753,customer_code_2216,3,39,non-frequent
9754,customer_code_2217,3,33,non-frequent
9755,customer_code_2218,3,36,non-frequent
9756,customer_code_2219,3,33,non-frequent
9757,customer_code_222,3,38,non-frequent
9758,customer_code_2220,3,37,non-frequent
9759,customer_code_2221,3,37,non-frequent
9760,customer_code_2222,3,37,non-frequent
9761,customer_code_2223,3,45,frequent
9762,customer_code_2224,3,35,non-frequent
9763,customer_code_2225,3,32,non-frequent
9764,customer_code_2226,3,38,non-frequent
9765,customer_code_2227,3,31,non-frequent
9766,customer_code_2228,3,32,non-frequent
9767,customer_code_2229,3,37,non-frequent
9768,customer_code_223,3,34,non-frequent
9769,customer_code_2230,3,39,non-frequent
9770,customer_code_2231,3,40,frequent
9771,customer_code_2232,3,41,frequent
9772,customer_code_2233,3,33,non-frequent
9773,customer_code_2234,3,33,non-frequent
9774,customer_code_2235,3,34,non-frequent
9775,customer_code_2236,3,38,non-frequent
9776,customer_code_2237,3,34,non-frequent
9777,customer_code_2238,3,36,non-frequent
9778,customer_code_2239,3,36,non-frequent
9779,customer_code_224,3,32,non-frequent
9780,customer_code_2240,3,38,non-frequent
9781,customer_code_2241,3,33,non-frequent
9782,customer_code_2242,3,34,non-frequent
9783,customer_code_2243,3,33,non-frequent
9784,customer_code_2244,3,38,non-frequent
9785,customer_code_2245,3,36,non-frequent
9786,customer_code_2246,3,34,non-frequent
9787,customer_code_2247,3,37,non-frequent
9788,customer_code_2248,3,36,non-frequent
9789,customer_code_2249,3,34,non-frequent
9790,customer_code_225,3,33,non-frequent
9791,customer_code_2250,3,37,non-frequent
9792,customer_code_2251,3,36,non-frequent
9793,customer_code_2252,3,35,non-frequent
9794,customer_code_2253,3,34,non-frequent
9795,customer_code_2254,3,40,frequent
9796,customer_code_2255,3,43,frequent
9797,customer_code_2256,3,29,non-frequent
9798,customer_code_2257,3,44,frequent
9799,customer_code_2258,3,44,frequent
9800,customer_code_2259,3,39,non-frequent
9801,customer_code_226,3,35,non-frequent
9802,customer_code_2260,3,33,non-frequent
9803,customer_code_2261,3,37,non-frequent
9804,customer_code_2262,3,34,non-frequent
9805,customer_code_2263,3,33,non-frequent
9806,customer_code_2264,3,36,non-frequent
9807,customer_code_2265,3,35,non-frequent
9808,customer_code_2266,3,37,non-frequent
9809,customer_code_2267,3,37,non-frequent
9810,customer_code_2268,3,40,frequent
9811,customer_code_2269,3,38,non-frequent
9812,customer_code_227,3,32,non-frequent
9813,customer_code_2270,3,40,frequent
9814,customer_code_2271,3,37,non-frequent
9815,customer_code_2272,3,38,non-frequent
9816,customer_code_2273,3,31,non-frequent
9817,customer_code_2274,3,41,frequent
9818,customer_code_2275,3,37,non-frequent
9819,customer_code_2276,3,40,frequent
9820,customer_code_2277,3,39,non-frequent
9821,customer_code_2278,3,38,non-frequent
9822,customer_code_2279,3,38,non-frequent
9823,customer_code_228,3,35,non-frequent
9824,customer_code_2280,3,37,non-frequent
9825,customer_code_2281,3,31,non-frequent
9826,customer_code_2282,3,28,non-frequent
9827,customer_code_2283,3,35,non-frequent
9828,customer_code_2284,3,39,non-frequent
9829,customer_code_2285,3,43,frequent
9830,customer_code_2286,3,34,non-frequent
9831,customer_code_2287,3,34,non-frequent
9832,customer_code_2288,3,37,non-frequent
9833,customer_code_2289,3,35,non-frequent
9834,customer_code_229,3,32,non-frequent
9835,customer_code_2290,3,33,non-frequent
9836,customer_code_2291,3,32,non-frequent
9837,customer_code_2292,3,37,non-frequent
9838,customer_code_2293,3,33,non-frequent
9839,customer_code_2294,3,32,non-frequent
9840,customer_code_2295,3,34,non-frequent
9841,customer_code_2296,3,35,non-frequent
9842,customer_code_2297,3,34,non-frequent
9843,customer_code_2298,3,35,non-frequent
9844,customer_code_2299,3,37,non-frequent
9845,customer_code_23,3,32,non-frequent
9846,customer_code_230,3,31,non-frequent
9847,customer_code_2300,3,31,non-frequent
9848,customer_code_2301,3,36,non-frequent
9849,customer_code_2302,3,37,non-frequent
9850,customer_code_2303,3,35,non-frequent
9851,customer_code_2304,3,39,non-frequent
9852,customer_code_2305,3,31,non-frequent
9853,customer_code_2306,3,37,non-frequent
9854,customer_code_2307,3,40,frequent
9855,customer_code_2308,3,38,non-frequent
9856,customer_code_2309,3,44,frequent
9857,customer_code_231,3,31,non-frequent
9858,customer_code_2310,3,38,non-frequent
9859,customer_code_2311,3,37,non-frequent
9860,customer_code_2312,3,36,non-frequent
9861,customer_code_2313,3,36,non-frequent
9862,customer_code_2314,3,33,non-frequent
9863,customer_code_2315,3,38,non-frequent
9864,customer_code_2316,3,40,frequent
9865,customer_code_2317,3,40,frequent
9866,customer_code_2318,3,47,frequent
9867,customer_code_2319,3,37,non-frequent
9868,customer_code_232,3,26,non-frequent
9869,customer_code_2320,3,41,frequent
9870,customer_code_2321,3,37,non-frequent
9871,customer_code_2322,3,43,frequent
9872,customer_code_2323,3,36,non-frequent
9873,customer_code_2324,3,36,non-frequent
9874,customer_code_2325,3,38,non-frequent
9875,customer_code_2326,3,37,non-frequent
9876,customer_code_2327,3,39,non-frequent
9877,customer_code_2328,3,33,non-frequent
9878,customer_code_2329,3,41,frequent
9879,customer_code_233,3,33,non-frequent
9880,customer_code_2330,3,34,non-frequent
9881,customer_code_2331,3,32,non-frequent
9882,customer_code_2332,3,34,non-frequent
9883,customer_code_2333,3,44,frequent
9884,customer_code_2334,3,36,non-frequent
9885,customer_code_2335,3,36,non-frequent
9886,customer_code_2336,3,37,non-frequent
9887,customer_code_2337,3,36,non-frequent
9888,customer_code_2338,3,36,non-frequent
9889,customer_code_2339,3,37,non-frequent
9890,customer_code_234,3,35,non-frequent
9891,customer_code_2340,3,37,non-frequent
9892,customer_code_2341,3,35,non-frequent
9893,customer_code_2342,3,35,non-frequent
9894,customer_code_2343,3,35,non-frequent
9895,customer_code_2344,3,36,non-frequent
9896,customer_code_2345,3,29,non-frequent
9897,customer_code_2346,3,37,non-frequent
9898,customer_code_2347,3,34,non-frequent
9899,customer_code_2348,3,37,non-frequent
9900,customer_code_2349,3,36,non-frequent
9901,customer_code_235,3,34,non-frequent
9902,customer_code_2350,3,35,non-frequent
9903,customer_code_2351,3,48,frequent
9904,customer_code_2352,3,32,non-frequent
9905,customer_code_2353,3,35,non-frequent
9906,customer_code_2354,3,37,non-frequent
9907,customer_code_2355,3,39,non-frequent
9908,customer_code_2356,3,41,frequent
9909,customer_code_2357,3,35,non-frequent
9910,customer_code_2358,3,40,frequent
9911,customer_code_2359,3,39,non-frequent
9912,customer_code_236,3,35,non-frequent
9913,customer_code_2360,3,37,non-frequent
9914,customer_code_2361,3,37,non-frequent
9915,customer_code_2362,3,34,non-frequent
9916,customer_code_2363,3,37,non-frequent
9917,customer_code_2364,3,38,non-frequent
9918,customer_code_2365,3,32,non-frequent
9919,customer_code_2366,3,44,frequent
9920,customer_code_2367,3,35,non-frequent
9921,customer_code_2368,3,38,non-frequent
9922,customer_code_2369,3,38,non-frequent
9923,customer_code_237,3,38,non-frequent
9924,customer_code_2370,3,39,non-frequent
9925,customer_code_2371,3,35,non-frequent
9926,customer_code_2372,3,36,non-frequent
9927,customer_code_2373,3,35,non-frequent
9928,customer_code_2374,3,37,non-frequent
9929,customer_code_2375,3,35,non-frequent
9930,customer_code_2376,3,24,non-frequent
9931,customer_code_2377,3,37,non-frequent
9932,customer_code_2378,3,37,non-frequent
9933,customer_code_2379,3,41,frequent
9934,customer_code_238,3,35,non-frequent
9935,customer_code_2380,3,44,frequent
9936,customer_code_2381,3,36,non-frequent
9937,customer_code_2382,3,35,non-frequent
9938,customer_code_2383,3,35,non-frequent
9939,customer_code_2384,3,34,non-frequent
9940,customer_code_2385,3,38,non-frequent
9941,customer_code_2386,3,43,frequent
9942,customer_code_2387,3,36,non-frequent
9943,customer_code_2388,3,42,frequent
9944,customer_code_2389,3,39,non-frequent
9945,customer_code_239,3,37,non-frequent
9946,customer_code_2390,3,37,non-frequent
9947,customer_code_2391,3,36,non-frequent
9948,customer_code_2392,3,35,non-frequent
9949,customer_code_2393,3,36,non-frequent
9950,customer_code_2394,3,33,non-frequent
9951,customer_code_2395,3,31,non-frequent
9952,customer_code_2396,3,41,frequent
9953,customer_code_2397,3,43,frequent
9954,customer_code_2398,3,37,non-frequent
9955,customer_code_2399,3,34,non-frequent
9956,customer_code_24,3,36,non-frequent
9957,customer_code_240,3,36,non-frequent
9958,customer_code_2400,3,42,frequent
9959,customer_code_2401,3,33,non-frequent
9960,customer_code_2402,3,38,non-frequent
9961,customer_code_2403,3,32,non-frequent
9962,customer_code_2404,3,35,non-frequent
9963,customer_code_2405,3,37,non-frequent
9964,customer_code_2406,3,31,non-frequent
9965,customer_code_2407,3,34,non-frequent
9966,customer_code_2408,3,43,frequent
9967,customer_code_2409,3,33,non-frequent
9968,customer_code_241,3,34,non-frequent
9969,customer_code_2410,3,39,non-frequent
9970,customer_code_2411,3,37,non-frequent
9971,customer_code_2412,3,46,frequent
9972,customer_code_2413,3,41,frequent
9973,customer_code_2414,3,32,non-frequent
9974,customer_code_2415,3,37,non-frequent
9975,customer_code_2416,3,40,frequent
9976,customer_code_2417,3,38,non-frequent
9977,customer_code_2418,3,41,frequent
9978,customer_code_2419,3,40,frequent
9979,customer_code_242,3,43,frequent
9980,customer_code_2420,3,39,non-frequent
9981,customer_code_2421,3,42,frequent
9982,customer_code_2422,3,38,non-frequent
9983,customer_code_2423,3,37,non-frequent
9984,customer_code_2424,3,33,non-frequent
9985,customer_code_2425,3,41,frequent
9986,customer_code_2426,3,30,non-frequent
9987,customer_code_2427,3,33,non-frequent
9988,customer_code_2428,3,34,non-frequent
9989,customer_code_2429,3,36,non-frequent
9990,customer_code_243,3,34,non-frequent
9991,customer_code_2430,3,35,non-frequent
9992,customer_code_2431,3,33,non-frequent
9993,customer_code_2432,3,36,non-frequent
9994,customer_code_2433,3,37,non-frequent
9995,customer_code_2434,3,34,non-frequent
9996,customer_code_2435,3,36,non-frequent
9997,customer_code_2436,3,34,non-frequent
9998,customer_code_2437,3,39,non-frequent
9999,customer_code_2438,3,38,non-frequent
10000,customer_code_2439,3,36,non-frequent
10001,customer_code_244,3,41,frequent
10002,customer_code_2440,3,47,frequent
10003,customer_code_2441,3,38,non-frequent
10004,customer_code_2442,3,35,non-frequent
10005,customer_code_2443,3,36,non-frequent
10006,customer_code_2444,3,40,frequent
10007,customer_code_2445,3,32,non-frequent
10008,customer_code_2446,3,37,non-frequent
10009,customer_code_2447,3,36,non-frequent
10010,customer_code_2448,3,35,non-frequent
